blue_bans,red_bans,blue_picks,red_picks,patch,blue_roster,red_roster,blue_side,red_side,winner,loser
Jarvan IV,Kalista,Zac,KSante,14.2,Castle,Sniper,,,,
Ashe,Maokai,Rell,Poppy,14.2,Armao,River,,,,
Karma,Varus,Jayce,Orianna,14.2,Mask,Quid,,,,
Nocturne,Lillia,Senna,Aphelios,14.2,Tactical,Meech,,,,
Aatrox,Ivern,Tahm Kench,Milio,14.2,Olleh,Eyla,,,,
,,,,,,,Immortals,100 Thieves,red_side,blue_side
Maokai,Karma,KSante,Aatrox,14.2,Bwipo,Fudge,,,,
Nocturne,Ashe,Brand,Rell,14.2,Inspired,Blaber,,,,
Ivern,Kalista,Orianna,Neeko,14.2,Jensen,jojopyun,,,,
Azir,Udyr,Varus,Lucian,14.2,Massu,Berserker,,,,
Tristana,Vi,Nautilus,Milio,14.2,Busio,Vulcan,,,,
,,,,,,,FlyQuest,Cloud9,blue_side,red_side
Aphelios,Varus,Aatrox,Udyr,14.2,Rich,Impact,,,,
Ashe,Taliyah,Nocturne,Poppy,14.2,eXyu,UmTi,,,,
Karma,Vi,Orianna,Azir,14.2,Dove,APA,,,,
Xayah,Gnar,Kalista,Lucian,14.2,Tomo,Yeon,,,,
Senna,Sejuani,Renata Glasc,Milio,14.2,Isles,CoreJJ,,,,
,,,,,,,Dignitas,Team Liquid,red_side,blue_side
Orianna,Senna,Aatrox,Olaf,14.2,Sniper,Bwipo,,,,
Ashe,KSante,Viego,Maokai,14.2,River,Inspired,,,,
Karma,Riven,Sylas,Azir,14.2,Quid,Jensen,,,,
Hwei,Vi,Kalista,Varus,14.2,Meech,Massu,,,,
Soraka,Nocturne,Renata Glasc,Neeko,14.2,Eyla,Busio,,,,
,,,,,,,100 Thieves,FlyQuest,red_side,blue_side
Azir,Karma,KSante,Gnar,14.2,FakeGod,Rich,,,,
Orianna,Udyr,Maokai,Sejuani,14.2,Bugi,eXyu,,,,
Ashe,Brand,Garen,Taliyah,14.2,Insanity,Dove,,,,
Corki,Jayce,Kalista,Varus,14.2,Bvoy,Tomo,,,,
Yone,Tristana,Senna,Renata Glasc,14.2,Zeyzal,Isles,,,,
,,,,,,,Shopify Rebellion,Dignitas,red_side,blue_side
Ivern,Neeko,Poppy,KSante,14.2,Impact,Dhokla,,,,
Kalista,Udyr,Vi,Graves,14.2,UmTi,Contractz,,,,
Jayce,Karma,Azir,Orianna,14.2,APA,Palafox,,,,
Taliyah,Ashe,Ezreal,Senna,14.2,Yeon,FBI,,,,
Brand,Varus,Bard,Tahm Kench,14.2,CoreJJ,Huhi,,,,
,,,,,,,Team Liquid,NRG,red_side,blue_side
Jayce,Ashe,Udyr,Aatrox,14.2,Fudge,Castle,,,,
Kalista,Lucian,Rell,Ivern,14.2,Blaber,Armao,,,,
Maokai,Akali,Tristana,Orianna,14.2,jojopyun,Mask,,,,
Trundle,Yone,Varus,Ezreal,14.2,Berserker,Tactical,,,,
Nocturne,Azir,Karma,Bard,14.2,Vulcan,Olleh,,,,
,,,,,,,Cloud9,Immortals,red_side,blue_side
Jayce,Neeko,Udyr,KSante,14.2,Impact,Castle,,,,
Kalista,Lucian,Maokai,Vi,14.2,UmTi,Armao,,,,
Varus,Karma,Tristana,Azir,14.2,APA,Mask,,,,
Jhin,Ashe,Aphelios,Ezreal,14.2,Yeon,Tactical,,,,
Milio,Xayah,Rakan,Bard,14.2,CoreJJ,Olleh,,,,
,,,,,,,Team Liquid,Immortals,blue_side,red_side
Orianna,Ashe,KSante,Darius,14.2,Dhokla,Bwipo,,,,
Vi,Jayce,Ivern,Sejuani,14.2,Contractz,Inspired,,,,
Karma,Yone,Azir,Corki,14.2,Palafox,Jensen,,,,
Olaf,Nautilus,Kalista,Varus,14.2,FBI,Massu,,,,
Aatrox,Trundle,Rell,Renata Glasc,14.2,Huhi,Busio,,,,
,,,,,,,NRG,FlyQuest,blue_side,red_side
Ashe,Brand,Udyr,Aatrox,14.2,FakeGod,Fudge,,,,
Azir,Karma,Lillia,Maokai,14.2,Bugi,Blaber,,,,
Orianna,Gnar,Sion,Vayne,14.2,Insanity,jojopyun,,,,
Gwen,Aphelios,Varus,Kalista,14.2,Bvoy,Berserker,,,,
Vi,Xayah,Milio,Renata Glasc,14.2,Zeyzal,Vulcan,,,,
,,,,,,,Shopify Rebellion,Cloud9,blue_side,red_side
Seraphine,Rumble,Poppy,KSante,14.2,Rich,Sniper,,,,
Karma,Udyr,Vi,Trundle,14.2,eXyu,River,,,,
Nocturne,Kalista,Akali,Azir,14.2,Dove,Quid,,,,
Twisted Fate,Corki,Jhin,Varus,14.2,Tomo,Meech,,,,
Orianna,Gwen,Ashe,Senna,14.2,Isles,Eyla,,,,
,,,,,,,Dignitas,100 Thieves,red_side,blue_side
Lucian,Kalista,Udyr,Gnar,14.2,Castle,FakeGod,,,,
Vi,Azir,Lillia,Nocturne,14.2,Armao,Bugi,,,,
Karma,Orianna,Jayce,Akali,14.2,Mask,Insanity,,,,
Brand,Aphelios,Jhin,Varus,14.2,Tactical,Bvoy,,,,
Corki,Xayah,Maokai,Rell,14.2,Olleh,Zeyzal,,,,
,,,,,,,Immortals,Shopify Rebellion,blue_side,red_side
Neeko,Varus,Mordekaiser,KSante,14.2,Bwipo,Impact,,,,
Nautilus,Vi,Trundle,Rell,14.2,Inspired,UmTi,,,,
Nocturne,Ashe,Orianna,Tristana,14.2,Jensen,APA,,,,
Maokai,Olaf,Ezreal,Lucian,14.2,Massu,Yeon,,,,
Xin Zhao,Poppy,Karma,Nami,14.2,Busio,CoreJJ,,,,
,,,,,,,FlyQuest,Team Liquid,blue_side,red_side
Rumble,Seraphine,KSante,Jayce,14.2,Sniper,Dhokla,,,,
Kalista,Karma,Sejuani,Vi,14.2,River,Contractz,,,,
Udyr,Corki,Akali,Azir,14.2,Quid,Palafox,,,,
Gwen,Nocturne,Varus,Jhin,14.2,Meech,FBI,,,,
Twisted Fate,Jarvan IV,Rakan,Ashe,14.2,Eyla,Huhi,,,,
,,,,,,,100 Thieves,NRG,red_side,blue_side
KSante,Ashe,Rumble,Ornn,14.2,Fudge,Rich,,,,
Vi,Udyr,Nocturne,Maokai,14.2,Blaber,eXyu,,,,
Karma,Twisted Fate,Orianna,Azir,14.2,jojopyun,Dove,,,,
Aatrox,Jarvan IV,Kalista,Aphelios,14.2,Berserker,Tomo,,,,
Poppy,Akali,Renata Glasc,Milio,14.2,Vulcan,Isles,,,,
,,,,,,,Cloud9,Dignitas,blue_side,red_side
Udyr,Seraphine,Jayce,Rumble,14.1,Dhokla,Rich,,,,
Vi,Ashe,Rell,Xin Zhao,14.1,Contractz,eXyu,,,,
Rakan,Kalista,Corki,Azir,14.1,Palafox,Dove,,,,
Tristana,Nocturne,Senna,Lucian,14.1,FBI,Tomo,,,,
Yone,No ban,Tahm Kench,Milio,14.1,Huhi,Isles,,,,
,,,,,,,NRG,Dignitas,blue_side,red_side
Udyr,Rumble,Aatrox,Olaf,14.1,Castle,Bwipo,,,,
Lucian,Nocturne,Rell,Vi,14.1,Armao,Inspired,,,,
Seraphine,Kalista,Corki,Azir,14.1,Mask,Jensen,,,,
Orianna,KSante,Varus,Jhin,14.1,Tactical,Massu,,,,
Jayce,Jax,Blitzcrank,Ashe,14.1,Olleh,Busio,,,,
,,,,,,,Immortals,FlyQuest,red_side,blue_side
Lucian,Seraphine,Gwen,Udyr,14.1,Sniper,Fudge,,,,
Kalista,Ashe,Nocturne,Xin Zhao,14.1,River,Blaber,,,,
Rumble,Poppy,Neeko,Akali,14.1,Quid,jojopyun,,,,
LeBlanc,Riven,Senna,Varus,14.1,Meech,Berserker,,,,
Sylas,Aatrox,Nautilus,Karma,14.1,Eyla,Vulcan,,,,
,,,,,,,100 Thieves,Cloud9,red_side,blue_side
Senna,Kalista,Udyr,Rumble,14.1,Impact,FakeGod,,,,
Seraphine,Ashe,Poppy,Trundle,14.1,UmTi,Bugi,,,,
Akali,Neeko,Azir,Corki,14.1,APA,Insanity,,,,
Vi,Aphelios,Zeri,Lucian,14.1,Yeon,WildTurtle,,,,
Yone,Rakan,Lulu,Nami,14.1,CoreJJ,Zeyzal,,,,
,,,,,,,Team Liquid,Shopify Rebellion,blue_side,red_side
Kalista,Lucian,Gragas,Jax,14.1,Rich,Castle,,,,
Seraphine,Udyr,Vi,Maokai,14.1,eXyu,Armao,,,,
Ashe,Rumble,Corki,Azir,14.1,Dove,Mask,,,,
Poppy,Renata Glasc,Varus,Jhin,14.1,Tomo,Tactical,,,,
Nocturne,Jayce,Rakan,Rell,14.1,Isles,Olleh,,,,
,,,,,,,Dignitas,Immortals,blue_side,red_side
Vi,Kalista,Udyr,Aatrox,14.1,Bwipo,FakeGod,,,,
Rumble,Ashe,Poppy,Xin Zhao,14.1,Inspired,Bugi,,,,
Nocturne,Azir,Orianna,Zac,14.1,Jensen,Insanity,,,,
Akali,Trundle,Senna,Lucian,14.1,Massu,WildTurtle,,,,
KSante,Hecarim,Seraphine,Nami,14.1,Busio,Zeyzal,,,,
,,,,,,,FlyQuest,Shopify Rebellion,blue_side,red_side
Senna,Rumble,Udyr,KSante,14.1,Fudge,Dhokla,,,,
Corki,Ashe,Viego,Jarvan IV,14.1,Blaber,Contractz,,,,
Aphelios,Kalista,Azir,Taliyah,14.1,jojopyun,Palafox,,,,
Vi,Nocturne,Varus,Lucian,14.1,Berserker,FBI,,,,
Rell,Xin Zhao,Nautilus,Milio,14.1,Vulcan,Huhi,,,,
,,,,,,,Cloud9,NRG,blue_side,red_side
Akali,Rumble,Udyr,Riven,14.1,Impact,Sniper,,,,
Senna,Kalista,Xin Zhao,Vi,14.1,UmTi,River,,,,
Varus,Lucian,Ziggs,Yone,14.1,APA,Quid,,,,
Jarvan IV,Neeko,Jhin,Seraphine,14.1,Yeon,Meech,,,,
Nocturne,Poppy,Ashe,Karma,14.1,CoreJJ,Eyla,,,,
,,,,,,,Team Liquid,100 Thieves,red_side,blue_side
